ID,Category
36970.JPEG,"('school_bus', 'n04146614')"
36971.JPEG,"('bathtub', 'n02808440')"
36972.JPEG,"('bathtub', 'n02808440')"
36973.JPEG,"('bathtub', 'n02808440')"
36974.JPEG,"('hog', 'n02395406')"
36975.JPEG,"('school_bus', 'n04146614')"
36976.JPEG,"('American_lobster', 'n01983481')"
36977.JPEG,"('school_bus', 'n04146614')"
36978.JPEG,"('bell_pepper', 'n07720875')"
36979.JPEG,"('bathtub', 'n02808440')"
3698.JPEG,"('koala', 'n01882714')"
36980.JPEG,"('bathtub', 'n02808440')"
36981.JPEG,"('bathtub', 'n02808440')"
36982.JPEG,"('bathtub', 'n02808440')"
36983.JPEG,"('school_bus', 'n04146614')"
36984.JPEG,"('bathtub', 'n02808440')"
36985.JPEG,"('bathtub', 'n02808440')"
36986.JPEG,"('school_bus', 'n04146614')"
36987.JPEG,"('bathtub', 'n02808440')"
36988.JPEG,"('school_bus', 'n04146614')"
36989.JPEG,"('bathtub', 'n02808440')"
3699.JPEG,"('bell_pepper', 'n07720875')"
36990.JPEG,"('monarch', 'n02279972')"
36991.JPEG,"('bathtub', 'n02808440')"
36992.JPEG,"('bathtub', 'n02808440')"
36993.JPEG,"('bathtub', 'n02808440')"
36994.JPEG,"('bathtub', 'n02808440')"
36995.JPEG,"('bathtub', 'n02808440')"
36996.JPEG,"('bathtub', 'n02808440')"
36997.JPEG,"('beacon', 'n02814860')"
36998.JPEG,"('candle', 'n02948072')"
36999.JPEG,"('beacon', 'n02814860')"
37.JPEG,"('orangutan', 'n02480495')"
370.JPEG,"('bathtub', 'n02808440')"
3700.JPEG,"('spider_web', 'n04275548')"
37000.JPEG,"('beacon', 'n02814860')"
37001.JPEG,"('beacon', 'n02814860')"
37002.JPEG,"('beacon', 'n02814860')"
37003.JPEG,"('beacon', 'n02814860')"
37004.JPEG,"('beacon', 'n02814860')"
37005.JPEG,"('beacon', 'n02814860')"
37006.JPEG,"('beacon', 'n02814860')"
37007.JPEG,"('beacon', 'n02814860')"
37008.JPEG,"('beacon', 'n02814860')"
37009.JPEG,"('beacon', 'n02814860')"
3701.JPEG,"('bell_pepper', 'n07720875')"
37010.JPEG,"('beacon', 'n02814860')"
37011.JPEG,"('beacon', 'n02814860')"
37012.JPEG,"('beacon', 'n02814860')"
37013.JPEG,"('beacon', 'n02814860')"
37014.JPEG,"('beacon', 'n02814860')"
37015.JPEG,"('beacon', 'n02814860')"
37016.JPEG,"('beacon', 'n02814860')"
37017.JPEG,"('American_lobster', 'n01983481')"
37018.JPEG,"('beacon', 'n02814860')"
37019.JPEG,"('beacon', 'n02814860')"
3702.JPEG,"('espresso', 'n07920052')"
37020.JPEG,"('beacon', 'n02814860')"
37021.JPEG,"('beacon', 'n02814860')"
37022.JPEG,"('school_bus', 'n04146614')"
37023.JPEG,"('sandal', 'n04133789')"
37024.JPEG,"('beacon', 'n02814860')"
37025.JPEG,"('school_bus', 'n04146614')"
37026.JPEG,"('beacon', 'n02814860')"
37027.JPEG,"('beacon', 'n02814860')"
37028.JPEG,"('school_bus', 'n04146614')"
37029.JPEG,"('school_bus', 'n04146614')"
3703.JPEG,"('bell_pepper', 'n07720875')"
37030.JPEG,"('beacon', 'n02814860')"
37031.JPEG,"('cannon', 'n02950826')"
37032.JPEG,"('beacon', 'n02814860')"
37033.JPEG,"('beacon', 'n02814860')"
37034.JPEG,"('beacon', 'n02814860')"
37035.JPEG,"('school_bus', 'n04146614')"
37036.JPEG,"('beacon', 'n02814860')"
37037.JPEG,"('school_bus', 'n04146614')"
37038.JPEG,"('beacon', 'n02814860')"
37039.JPEG,"('school_bus', 'n04146614')"
3704.JPEG,"('pizza', 'n07873807')"
37040.JPEG,"('beacon', 'n02814860')"
37041.JPEG,"('beacon', 'n02814860')"
37042.JPEG,"('beacon', 'n02814860')"
37043.JPEG,"('beacon', 'n02814860')"
37044.JPEG,"('beacon', 'n02814860')"
37045.JPEG,"('beacon', 'n02814860')"
37046.JPEG,"('beacon', 'n02814860')"
37047.JPEG,"('beacon', 'n02814860')"
37048.JPEG,"('beacon', 'n02814860')"
37049.JPEG,"('candle', 'n02948072')"
3705.JPEG,"('bell_pepper', 'n07720875')"
37050.JPEG,"('American_lobster', 'n01983481')"
37051.JPEG,"('school_bus', 'n04146614')"
37052.JPEG,"('beacon', 'n02814860')"
37053.JPEG,"('beacon', 'n02814860')"
37054.JPEG,"('school_bus', 'n04146614')"
37055.JPEG,"('beacon', 'n02814860')"
37056.JPEG,"('beacon', 'n02814860')"
37057.JPEG,"('school_bus', 'n04146614')"
37058.JPEG,"('beacon', 'n02814860')"
37059.JPEG,"('beacon', 'n02814860')"
3706.JPEG,"('Labrador_retriever', 'n02099712')"
37060.JPEG,"('beacon', 'n02814860')"
37061.JPEG,"('school_bus', 'n04146614')"
37062.JPEG,"('school_bus', 'n04146614')"
37063.JPEG,"('beacon', 'n02814860')"
37064.JPEG,"('beacon', 'n02814860')"
37065.JPEG,"('school_bus', 'n04146614')"
37066.JPEG,"('school_bus', 'n04146614')"
37067.JPEG,"('monarch', 'n02279972')"
37068.JPEG,"('beacon', 'n02814860')"
37069.JPEG,"('beacon', 'n02814860')"
3707.JPEG,"('bell_pepper', 'n07720875')"
37070.JPEG,"('monarch', 'n02279972')"
37071.JPEG,"('school_bus', 'n04146614')"
37072.JPEG,"('beacon', 'n02814860')"
37073.JPEG,"('beacon', 'n02814860')"
37074.JPEG,"('school_bus', 'n04146614')"
37075.JPEG,"('beacon', 'n02814860')"
37076.JPEG,"('beacon', 'n02814860')"
37077.JPEG,"('candle', 'n02948072')"
37078.JPEG,"('beacon', 'n02814860')"
37079.JPEG,"('beacon', 'n02814860')"
3708.JPEG,"('fly', 'n02190166')"
37080.JPEG,"('beacon', 'n02814860')"
37081.JPEG,"('beacon', 'n02814860')"
37082.JPEG,"('beacon', 'n02814860')"
37083.JPEG,"('beacon', 'n02814860')"
37084.JPEG,"('beacon', 'n02814860')"
37085.JPEG,"('beacon', 'n02814860')"
37086.JPEG,"('beacon', 'n02814860')"
37087.JPEG,"('beacon', 'n02814860')"
37088.JPEG,"('beacon', 'n02814860')"
37089.JPEG,"('school_bus', 'n04146614')"
3709.JPEG,"('bell_pepper', 'n07720875')"
37090.JPEG,"('beacon', 'n02814860')"
37091.JPEG,"('beacon', 'n02814860')"
37092.JPEG,"('beacon', 'n02814860')"
37093.JPEG,"('school_bus', 'n04146614')"
37094.JPEG,"('beacon', 'n02814860')"
37095.JPEG,"('beacon', 'n02814860')"
37096.JPEG,"('beacon', 'n02814860')"
37097.JPEG,"('beacon', 'n02814860')"
37098.JPEG,"('beacon', 'n02814860')"
37099.JPEG,"('beacon', 'n02814860')"
371.JPEG,"('beacon', 'n02814860')"
3710.JPEG,"('American_lobster', 'n01983481')"
37100.JPEG,"('beacon', 'n02814860')"
37101.JPEG,"('beacon', 'n02814860')"
37102.JPEG,"('beacon', 'n02814860')"
37103.JPEG,"('beacon', 'n02814860')"
37104.JPEG,"('beacon', 'n02814860')"
37105.JPEG,"('beacon', 'n02814860')"
37106.JPEG,"('beacon', 'n02814860')"
37107.JPEG,"('beacon', 'n02814860')"
37108.JPEG,"('school_bus', 'n04146614')"
37109.JPEG,"('school_bus', 'n04146614')"
3711.JPEG,"('bell_pepper', 'n07720875')"
37110.JPEG,"('beacon', 'n02814860')"
37111.JPEG,"('beacon', 'n02814860')"
37112.JPEG,"('beacon', 'n02814860')"
37113.JPEG,"('beacon', 'n02814860')"
37114.JPEG,"('beacon', 'n02814860')"
37115.JPEG,"('beacon', 'n02814860')"
37116.JPEG,"('beacon', 'n02814860')"
37117.JPEG,"('beacon', 'n02814860')"
37118.JPEG,"('beacon', 'n02814860')"
37119.JPEG,"('beacon', 'n02814860')"
3712.JPEG,"('bathtub', 'n02808440')"
37120.JPEG,"('beacon', 'n02814860')"
37121.JPEG,"('beacon', 'n02814860')"
37122.JPEG,"('beacon', 'n02814860')"
37123.JPEG,"('beacon', 'n02814860')"
37124.JPEG,"('beacon', 'n02814860')"
37125.JPEG,"('beacon', 'n02814860')"
37126.JPEG,"('beacon', 'n02814860')"
37127.JPEG,"('beacon', 'n02814860')"
37128.JPEG,"('beacon', 'n02814860')"
37129.JPEG,"('school_bus', 'n04146614')"
3713.JPEG,"('bell_pepper', 'n07720875')"
37130.JPEG,"('beacon', 'n02814860')"
37131.JPEG,"('beacon', 'n02814860')"
37132.JPEG,"('beacon', 'n02814860')"
37133.JPEG,"('beacon', 'n02814860')"
37134.JPEG,"('school_bus', 'n04146614')"
37135.JPEG,"('beacon', 'n02814860')"
37136.JPEG,"('school_bus', 'n04146614')"
37137.JPEG,"('beacon', 'n02814860')"
37138.JPEG,"('beacon', 'n02814860')"
37139.JPEG,"('beacon', 'n02814860')"
3714.JPEG,"('barn', 'n02793495')"
37140.JPEG,"('beacon', 'n02814860')"
37141.JPEG,"('beacon', 'n02814860')"
37142.JPEG,"('school_bus', 'n04146614')"
37143.JPEG,"('beacon', 'n02814860')"
37144.JPEG,"('school_bus', 'n04146614')"
37145.JPEG,"('beacon', 'n02814860')"
37146.JPEG,"('beacon', 'n02814860')"
37147.JPEG,"('beacon', 'n02814860')"
37148.JPEG,"('beacon', 'n02814860')"
37149.JPEG,"('beacon', 'n02814860')"
3715.JPEG,"('bell_pepper', 'n07720875')"
37150.JPEG,"('school_bus', 'n04146614')"
37151.JPEG,"('beacon', 'n02814860')"
37152.JPEG,"('beacon', 'n02814860')"
37153.JPEG,"('beacon', 'n02814860')"
37154.JPEG,"('school_bus', 'n04146614')"
37155.JPEG,"('beacon', 'n02814860')"
37156.JPEG,"('beacon', 'n02814860')"
37157.JPEG,"('beacon', 'n02814860')"
37158.JPEG,"('beacon', 'n02814860')"
37159.JPEG,"('beacon', 'n02814860')"
3716.JPEG,"('hog', 'n02395406')"
37160.JPEG,"('beacon', 'n02814860')"
37161.JPEG,"('beacon', 'n02814860')"
37162.JPEG,"('beacon', 'n02814860')"
37163.JPEG,"('school_bus', 'n04146614')"
37164.JPEG,"('beacon', 'n02814860')"
37165.JPEG,"('school_bus', 'n04146614')"
37166.JPEG,"('beacon', 'n02814860')"
37167.JPEG,"('school_bus', 'n04146614')"
37168.JPEG,"('school_bus', 'n04146614')"
37169.JPEG,"('school_bus', 'n04146614')"
3717.JPEG,"('bell_pepper', 'n07720875')"
37170.JPEG,"('beacon', 'n02814860')"
37171.JPEG,"('beacon', 'n02814860')"
37172.JPEG,"('beacon', 'n02814860')"
37173.JPEG,"('beacon', 'n02814860')"
37174.JPEG,"('beacon', 'n02814860')"
37175.JPEG,"('beacon', 'n02814860')"
37176.JPEG,"('beacon', 'n02814860')"
37177.JPEG,"('beacon', 'n02814860')"
37178.JPEG,"('beacon', 'n02814860')"
37179.JPEG,"('beacon', 'n02814860')"
3718.JPEG,"('Chihuahua', 'n02085620')"
37180.JPEG,"('beacon', 'n02814860')"
37181.JPEG,"('beacon', 'n02814860')"
37182.JPEG,"('beacon', 'n02814860')"
37183.JPEG,"('beacon', 'n02814860')"
37184.JPEG,"('beacon', 'n02814860')"
37185.JPEG,"('beacon', 'n02814860')"
37186.JPEG,"('beacon', 'n02814860')"
37187.JPEG,"('beacon', 'n02814860')"
37188.JPEG,"('beacon', 'n02814860')"
37189.JPEG,"('beacon', 'n02814860')"
3719.JPEG,"('bell_pepper', 'n07720875')"
37190.JPEG,"('beacon', 'n02814860')"
37191.JPEG,"('beacon', 'n02814860')"
37192.JPEG,"('beacon', 'n02814860')"
37193.JPEG,"('beacon', 'n02814860')"
37194.JPEG,"('beacon', 'n02814860')"
37195.JPEG,"('beacon', 'n02814860')"
37196.JPEG,"('beacon', 'n02814860')"
37197.JPEG,"('beacon', 'n02814860')"
37198.JPEG,"('beacon', 'n02814860')"
37199.JPEG,"('beacon', 'n02814860')"
372.JPEG,"('sandal', 'n04133789')"
3720.JPEG,"('basketball', 'n02802426')"
37200.JPEG,"('beacon', 'n02814860')"
37201.JPEG,"('beacon', 'n02814860')"
37202.JPEG,"('school_bus', 'n04146614')"
37203.JPEG,"('beacon', 'n02814860')"
37204.JPEG,"('beacon', 'n02814860')"
37205.JPEG,"('school_bus', 'n04146614')"
37206.JPEG,"('beacon', 'n02814860')"
37207.JPEG,"('school_bus', 'n04146614')"
37208.JPEG,"('beacon', 'n02814860')"
37209.JPEG,"('beacon', 'n02814860')"
3721.JPEG,"('bell_pepper', 'n07720875')"
37210.JPEG,"('spider_web', 'n04275548')"
37211.JPEG,"('school_bus', 'n04146614')"
37212.JPEG,"('sandal', 'n04133789')"
37213.JPEG,"('sandal', 'n04133789')"
37214.JPEG,"('sandal', 'n04133789')"
37215.JPEG,"('sandal', 'n04133789')"
37216.JPEG,"('sandal', 'n04133789')"
37217.JPEG,"('sandal', 'n04133789')"
37218.JPEG,"('sandal', 'n04133789')"
37219.JPEG,"('sandal', 'n04133789')"
3722.JPEG,"('grasshopper', 'n02226429')"
37220.JPEG,"('sandal', 'n04133789')"
37221.JPEG,"('sandal', 'n04133789')"
37222.JPEG,"('sandal', 'n04133789')"
37223.JPEG,"('sandal', 'n04133789')"
37224.JPEG,"('sandal', 'n04133789')"
37225.JPEG,"('sandal', 'n04133789')"
37226.JPEG,"('sandal', 'n04133789')"
37227.JPEG,"('sandal', 'n04133789')"
37228.JPEG,"('sandal', 'n04133789')"
37229.JPEG,"('sandal', 'n04133789')"
3723.JPEG,"('bell_pepper', 'n07720875')"
37230.JPEG,"('sandal', 'n04133789')"
37231.JPEG,"('school_bus', 'n04146614')"
37232.JPEG,"('school_bus', 'n04146614')"
37233.JPEG,"('school_bus', 'n04146614')"
37234.JPEG,"('sandal', 'n04133789')"
37235.JPEG,"('sandal', 'n04133789')"
37236.JPEG,"('school_bus', 'n04146614')"
37237.JPEG,"('sandal', 'n04133789')"
37238.JPEG,"('sandal', 'n04133789')"
37239.JPEG,"('school_bus', 'n04146614')"
3724.JPEG,"('Chihuahua', 'n02085620')"
37240.JPEG,"('sandal', 'n04133789')"
37241.JPEG,"('school_bus', 'n04146614')"
37242.JPEG,"('sandal', 'n04133789')"
37243.JPEG,"('spider_web', 'n04275548')"
37244.JPEG,"('school_bus', 'n04146614')"
37245.JPEG,"('sandal', 'n04133789')"
37246.JPEG,"('sandal', 'n04133789')"
37247.JPEG,"('sandal', 'n04133789')"
37248.JPEG,"('sandal', 'n04133789')"
37249.JPEG,"('sandal', 'n04133789')"
3725.JPEG,"('bell_pepper', 'n07720875')"
37250.JPEG,"('sandal', 'n04133789')"
37251.JPEG,"('sandal', 'n04133789')"
37252.JPEG,"('school_bus', 'n04146614')"
37253.JPEG,"('sandal', 'n04133789')"
37254.JPEG,"('sandal', 'n04133789')"
37255.JPEG,"('school_bus', 'n04146614')"
37256.JPEG,"('sandal', 'n04133789')"
37257.JPEG,"('sandal', 'n04133789')"
37258.JPEG,"('sandal', 'n04133789')"
37259.JPEG,"('sandal', 'n04133789')"
3726.JPEG,"('orangutan', 'n02480495')"
37260.JPEG,"('sandal', 'n04133789')"
37261.JPEG,"('school_bus', 'n04146614')"
37262.JPEG,"('sandal', 'n04133789')"
37263.JPEG,"('sandal', 'n04133789')"
37264.JPEG,"('sandal', 'n04133789')"
37265.JPEG,"('school_bus', 'n04146614')"
37266.JPEG,"('sandal', 'n04133789')"
37267.JPEG,"('sandal', 'n04133789')"
37268.JPEG,"('sandal', 'n04133789')"
37269.JPEG,"('school_bus', 'n04146614')"
3727.JPEG,"('bell_pepper', 'n07720875')"
37270.JPEG,"('sandal', 'n04133789')"
37271.JPEG,"('sandal', 'n04133789')"
37272.JPEG,"('sandal', 'n04133789')"
37273.JPEG,"('hog', 'n02395406')"
37274.JPEG,"('sandal', 'n04133789')"
37275.JPEG,"('sandal', 'n04133789')"
37276.JPEG,"('sandal', 'n04133789')"
37277.JPEG,"('sandal', 'n04133789')"
37278.JPEG,"('sandal', 'n04133789')"
37279.JPEG,"('sandal', 'n04133789')"
3728.JPEG,"('espresso', 'n07920052')"
37280.JPEG,"('school_bus', 'n04146614')"
37281.JPEG,"('sandal', 'n04133789')"
37282.JPEG,"('sandal', 'n04133789')"
37283.JPEG,"('American_lobster', 'n01983481')"
37284.JPEG,"('school_bus', 'n04146614')"
37285.JPEG,"('school_bus', 'n04146614')"
37286.JPEG,"('school_bus', 'n04146614')"
37287.JPEG,"('school_bus', 'n04146614')"
37288.JPEG,"('sandal', 'n04133789')"
37289.JPEG,"('hog', 'n02395406')"
3729.JPEG,"('bell_pepper', 'n07720875')"
37290.JPEG,"('sandal', 'n04133789')"
37291.JPEG,"('sandal', 'n04133789')"
37292.JPEG,"('sandal', 'n04133789')"
37293.JPEG,"('spider_web', 'n04275548')"
37294.JPEG,"('sandal', 'n04133789')"
37295.JPEG,"('sandal', 'n04133789')"
37296.JPEG,"('sandal', 'n04133789')"
37297.JPEG,"('sandal', 'n04133789')"
37298.JPEG,"('sandal', 'n04133789')"
37299.JPEG,"('school_bus', 'n04146614')"
373.JPEG,"('beacon', 'n02814860')"
3730.JPEG,"('hog', 'n02395406')"
37300.JPEG,"('sandal', 'n04133789')"
37301.JPEG,"('sandal', 'n04133789')"
37302.JPEG,"('sandal', 'n04133789')"
37303.JPEG,"('school_bus', 'n04146614')"
37304.JPEG,"('school_bus', 'n04146614')"
37305.JPEG,"('school_bus', 'n04146614')"
37306.JPEG,"('school_bus', 'n04146614')"
37307.JPEG,"('school_bus', 'n04146614')"
37308.JPEG,"('school_bus', 'n04146614')"
37309.JPEG,"('school_bus', 'n04146614')"
3731.JPEG,"('bell_pepper', 'n07720875')"
37310.JPEG,"('school_bus', 'n04146614')"
37311.JPEG,"('school_bus', 'n04146614')"
37312.JPEG,"('school_bus', 'n04146614')"
37313.JPEG,"('school_bus', 'n04146614')"
37314.JPEG,"('school_bus', 'n04146614')"
37315.JPEG,"('school_bus', 'n04146614')"
37316.JPEG,"('school_bus', 'n04146614')"
37317.JPEG,"('school_bus', 'n04146614')"
37318.JPEG,"('school_bus', 'n04146614')"
37319.JPEG,"('school_bus', 'n04146614')"
3732.JPEG,"('Chihuahua', 'n02085620')"
37320.JPEG,"('school_bus', 'n04146614')"
37321.JPEG,"('school_bus', 'n04146614')"
37322.JPEG,"('school_bus', 'n04146614')"
37323.JPEG,"('school_bus', 'n04146614')"
37324.JPEG,"('school_bus', 'n04146614')"
37325.JPEG,"('school_bus', 'n04146614')"
37326.JPEG,"('school_bus', 'n04146614')"
37327.JPEG,"('school_bus', 'n04146614')"
37328.JPEG,"('school_bus', 'n04146614')"
37329.JPEG,"('school_bus', 'n04146614')"
3733.JPEG,"('bell_pepper', 'n07720875')"
37330.JPEG,"('school_bus', 'n04146614')"
37331.JPEG,"('school_bus', 'n04146614')"
37332.JPEG,"('school_bus', 'n04146614')"
37333.JPEG,"('school_bus', 'n04146614')"
37334.JPEG,"('school_bus', 'n04146614')"
37335.JPEG,"('school_bus', 'n04146614')"
37336.JPEG,"('school_bus', 'n04146614')"
37337.JPEG,"('school_bus', 'n04146614')"
37338.JPEG,"('school_bus', 'n04146614')"
37339.JPEG,"('school_bus', 'n04146614')"
3734.JPEG,"('basketball', 'n02802426')"
37340.JPEG,"('hog', 'n02395406')"
37341.JPEG,"('school_bus', 'n04146614')"
37342.JPEG,"('school_bus', 'n04146614')"
37343.JPEG,"('school_bus', 'n04146614')"
37344.JPEG,"('school_bus', 'n04146614')"
37345.JPEG,"('school_bus', 'n04146614')"
37346.JPEG,"('school_bus', 'n04146614')"
37347.JPEG,"('school_bus', 'n04146614')"
37348.JPEG,"('school_bus', 'n04146614')"
37349.JPEG,"('school_bus', 'n04146614')"
3735.JPEG,"('bell_pepper', 'n07720875')"
37350.JPEG,"('school_bus', 'n04146614')"
37351.JPEG,"('school_bus', 'n04146614')"
37352.JPEG,"('school_bus', 'n04146614')"
37353.JPEG,"('school_bus', 'n04146614')"
37354.JPEG,"('school_bus', 'n04146614')"
37355.JPEG,"('school_bus', 'n04146614')"
37356.JPEG,"('school_bus', 'n04146614')"
37357.JPEG,"('school_bus', 'n04146614')"
37358.JPEG,"('school_bus', 'n04146614')"
37359.JPEG,"('school_bus', 'n04146614')"
3736.JPEG,"('sandal', 'n04133789')"
37360.JPEG,"('school_bus', 'n04146614')"
37361.JPEG,"('school_bus', 'n04146614')"
37362.JPEG,"('school_bus', 'n04146614')"
37363.JPEG,"('school_bus', 'n04146614')"
37364.JPEG,"('school_bus', 'n04146614')"
37365.JPEG,"('school_bus', 'n04146614')"
37366.JPEG,"('school_bus', 'n04146614')"
37367.JPEG,"('school_bus', 'n04146614')"
37368.JPEG,"('school_bus', 'n04146614')"
37369.JPEG,"('school_bus', 'n04146614')"
3737.JPEG,"('bell_pepper', 'n07720875')"
37370.JPEG,"('school_bus', 'n04146614')"
37371.JPEG,"('school_bus', 'n04146614')"
37372.JPEG,"('school_bus', 'n04146614')"
37373.JPEG,"('school_bus', 'n04146614')"
37374.JPEG,"('school_bus', 'n04146614')"
37375.JPEG,"('school_bus', 'n04146614')"
37376.JPEG,"('school_bus', 'n04146614')"
37377.JPEG,"('school_bus', 'n04146614')"
37378.JPEG,"('school_bus', 'n04146614')"
37379.JPEG,"('school_bus', 'n04146614')"
3738.JPEG,"('broom', 'n02906734')"
37380.JPEG,"('school_bus', 'n04146614')"
37381.JPEG,"('school_bus', 'n04146614')"
37382.JPEG,"('school_bus', 'n04146614')"
37383.JPEG,"('school_bus', 'n04146614')"
37384.JPEG,"('school_bus', 'n04146614')"
37385.JPEG,"('school_bus', 'n04146614')"
37386.JPEG,"('school_bus', 'n04146614')"
37387.JPEG,"('school_bus', 'n04146614')"
37388.JPEG,"('school_bus', 'n04146614')"
37389.JPEG,"('school_bus', 'n04146614')"
3739.JPEG,"('bell_pepper', 'n07720875')"
37390.JPEG,"('school_bus', 'n04146614')"
37391.JPEG,"('school_bus', 'n04146614')"
37392.JPEG,"('school_bus', 'n04146614')"
37393.JPEG,"('school_bus', 'n04146614')"
37394.JPEG,"('school_bus', 'n04146614')"
37395.JPEG,"('school_bus', 'n04146614')"
37396.JPEG,"('school_bus', 'n04146614')"
37397.JPEG,"('school_bus', 'n04146614')"
37398.JPEG,"('school_bus', 'n04146614')"
37399.JPEG,"('school_bus', 'n04146614')"
374.JPEG,"('basketball', 'n02802426')"
3740.JPEG,"('school_bus', 'n04146614')"
37400.JPEG,"('school_bus', 'n04146614')"
37401.JPEG,"('school_bus', 'n04146614')"
37402.JPEG,"('school_bus', 'n04146614')"
37403.JPEG,"('school_bus', 'n04146614')"
37404.JPEG,"('school_bus', 'n04146614')"
37405.JPEG,"('school_bus', 'n04146614')"
37406.JPEG,"('school_bus', 'n04146614')"
37407.JPEG,"('school_bus', 'n04146614')"
37408.JPEG,"('school_bus', 'n04146614')"
37409.JPEG,"('school_bus', 'n04146614')"
3741.JPEG,"('bell_pepper', 'n07720875')"
37410.JPEG,"('school_bus', 'n04146614')"
37411.JPEG,"('school_bus', 'n04146614')"
37412.JPEG,"('school_bus', 'n04146614')"
37413.JPEG,"('school_bus', 'n04146614')"
37414.JPEG,"('school_bus', 'n04146614')"
37415.JPEG,"('school_bus', 'n04146614')"
37416.JPEG,"('school_bus', 'n04146614')"
37417.JPEG,"('school_bus', 'n04146614')"
37418.JPEG,"('school_bus', 'n04146614')"
37419.JPEG,"('school_bus', 'n04146614')"
3742.JPEG,"('Chihuahua', 'n02085620')"
37420.JPEG,"('school_bus', 'n04146614')"
37421.JPEG,"('school_bus', 'n04146614')"
37422.JPEG,"('school_bus', 'n04146614')"
37423.JPEG,"('school_bus', 'n04146614')"
37424.JPEG,"('school_bus', 'n04146614')"
37425.JPEG,"('school_bus', 'n04146614')"
37426.JPEG,"('school_bus', 'n04146614')"
37427.JPEG,"('school_bus', 'n04146614')"
37428.JPEG,"('school_bus', 'n04146614')"
37429.JPEG,"('school_bus', 'n04146614')"
3743.JPEG,"('bell_pepper', 'n07720875')"
37430.JPEG,"('school_bus', 'n04146614')"
37431.JPEG,"('school_bus', 'n04146614')"
37432.JPEG,"('school_bus', 'n04146614')"
37433.JPEG,"('school_bus', 'n04146614')"
37434.JPEG,"('school_bus', 'n04146614')"
37435.JPEG,"('school_bus', 'n04146614')"
37436.JPEG,"('school_bus', 'n04146614')"
37437.JPEG,"('school_bus', 'n04146614')"
37438.JPEG,"('school_bus', 'n04146614')"
37439.JPEG,"('spider_web', 'n04275548')"
3744.JPEG,"('chimpanzee', 'n02481823')"
37440.JPEG,"('spider_web', 'n04275548')"
37441.JPEG,"('spider_web', 'n04275548')"
37442.JPEG,"('spider_web', 'n04275548')"
37443.JPEG,"('school_bus', 'n04146614')"
37444.JPEG,"('school_bus', 'n04146614')"
37445.JPEG,"('hog', 'n02395406')"
37446.JPEG,"('spider_web', 'n04275548')"
37447.JPEG,"('school_bus', 'n04146614')"
37448.JPEG,"('spider_web', 'n04275548')"
37449.JPEG,"('spider_web', 'n04275548')"
3745.JPEG,"('bell_pepper', 'n07720875')"
37450.JPEG,"('spider_web', 'n04275548')"
37451.JPEG,"('spider_web', 'n04275548')"
37452.JPEG,"('spider_web', 'n04275548')"
37453.JPEG,"('school_bus', 'n04146614')"
37454.JPEG,"('spider_web', 'n04275548')"
37455.JPEG,"('spider_web', 'n04275548')"
37456.JPEG,"('spider_web', 'n04275548')"
37457.JPEG,"('spider_web', 'n04275548')"
37458.JPEG,"('spider_web', 'n04275548')"
37459.JPEG,"('spider_web', 'n04275548')"
3746.JPEG,"('spider_web', 'n04275548')"
37460.JPEG,"('spider_web', 'n04275548')"
37461.JPEG,"('spider_web', 'n04275548')"
37462.JPEG,"('spider_web', 'n04275548')"
37463.JPEG,"('candle', 'n02948072')"
37464.JPEG,"('spider_web', 'n04275548')"
37465.JPEG,"('spider_web', 'n04275548')"
37466.JPEG,"('spider_web', 'n04275548')"
37467.JPEG,"('spider_web', 'n04275548')"
37468.JPEG,"('spider_web', 'n04275548')"
37469.JPEG,"('spider_web', 'n04275548')"
3747.JPEG,"('school_bus', 'n04146614')"
37470.JPEG,"('spider_web', 'n04275548')"
37471.JPEG,"('spider_web', 'n04275548')"
37472.JPEG,"('spider_web', 'n04275548')"
37473.JPEG,"('spider_web', 'n04275548')"
37474.JPEG,"('spider_web', 'n04275548')"
37475.JPEG,"('spider_web', 'n04275548')"
37476.JPEG,"('spider_web', 'n04275548')"
37477.JPEG,"('spider_web', 'n04275548')"
37478.JPEG,"('spider_web', 'n04275548')"
37479.JPEG,"('school_bus', 'n04146614')"
3748.JPEG,"('mushroom', 'n07734744')"
37480.JPEG,"('spider_web', 'n04275548')"
37481.JPEG,"('spider_web', 'n04275548')"
37482.JPEG,"('spider_web', 'n04275548')"
37483.JPEG,"('spider_web', 'n04275548')"
37484.JPEG,"('bell_pepper', 'n07720875')"
37485.JPEG,"('spider_web', 'n04275548')"
37486.JPEG,"('monarch', 'n02279972')"
37487.JPEG,"('spider_web', 'n04275548')"
37488.JPEG,"('spider_web', 'n04275548')"
37489.JPEG,"('spider_web', 'n04275548')"
3749.JPEG,"('bell_pepper', 'n07720875')"
37490.JPEG,"('spider_web', 'n04275548')"
37491.JPEG,"('spider_web', 'n04275548')"
37492.JPEG,"('spider_web', 'n04275548')"
37493.JPEG,"('spider_web', 'n04275548')"
37494.JPEG,"('spider_web', 'n04275548')"
37495.JPEG,"('spider_web', 'n04275548')"
37496.JPEG,"('spider_web', 'n04275548')"
37497.JPEG,"('candle', 'n02948072')"
37498.JPEG,"('bell_pepper', 'n07720875')"
37499.JPEG,"('hog', 'n02395406')"
375.JPEG,"('beacon', 'n02814860')"
3750.JPEG,"('school_bus', 'n04146614')"
37500.JPEG,"('spider_web', 'n04275548')"
37501.JPEG,"('spider_web', 'n04275548')"
